,code,venue,category,name,vLat,vLong
4974,BK83,J & J Smoke Shop Corp,Vape Store,Cypress Hills-City Line,40.68408,-73.8711
4975,BK83,Willie's Fashion Thrift Shop,Thrift / Vintage Store,Cypress Hills-City Line,40.67409,-73.866027
4976,BK83,Fulton All-Around Plumbing,Home Service,Cypress Hills-City Line,40.680670570257774,-73.88580322265625
4977,BK83,NYBD Construction,Business Service,Cypress Hills-City Line,40.6789363,-73.87185520000003
4978,BK83,R & S Lucky Nails,Cosmetics Shop,Cypress Hills-City Line,40.6796459310122,-73.88545014610955
4979,BK83,S and T Liquor Store,Liquor Store,Cypress Hills-City Line,40.679865,-73.871021
4980,BK83,99 cents xpress,Discount Store,Cypress Hills-City Line,40.672939,-73.889629
4981,BK83,Gloria Jewelry,Jewelry Store,Cypress Hills-City Line,40.68618,-73.87219
4982,BK83,Accurate Metal Slitting Corp,Business Service,Cypress Hills-City Line,40.675967646773636,-73.87835741043091
4983,BK83,Kevin's Liquor,Liquor Store,Cypress Hills-City Line,40.67299750618493,-73.88853359417979
4984,BK83,CFSC Check Cashing,Check Cashing Service,Cypress Hills-City Line,40.684380523099755,-73.86178005175196
4985,BK83,Milford Tile,Construction & Landscaping,Cypress Hills-City Line,40.67618,-73.87505999999998
4986,BK83,Polo Liquor Store,Liquor Store,Cypress Hills-City Line,40.682201,-73.869698
4987,BK83,El Conuquito,Fruit & Vegetable Store,Cypress Hills-City Line,40.67975799985757,-73.88639757945974
4988,BK83,M&K Laundromat,Laundromat,Cypress Hills-City Line,40.684208,-73.869956
4989,BK83,Logic Electrical,Construction & Landscaping,Cypress Hills-City Line,40.68063770000001,-73.8697251
4990,BK83,Exterminating Excellence,Home Service,Cypress Hills-City Line,40.6761629304754,-73.87413024902342
4991,BK83,AA Xu 99 Cents Up & Less,Discount Store,Cypress Hills-City Line,40.679325,-73.886516
4992,BK83,ACCURATE METAL SLITTING CORP,Business Service,Cypress Hills-City Line,40.675300423143284,-73.87871146202087
4993,BK83,SCF Graphics,Business Service,Cypress Hills-City Line,40.683116,-73.860539
4994,BK83,Millennium Pharmacy,Pharmacy,Cypress Hills-City Line,40.68423097010805,-73.86937753299777
4995,BK83,Brooklyn's Mine,Clothing Store,Cypress Hills-City Line,40.67827987670898,-73.870361328125
4996,BK83,Kevins Liquor Store,Liquor Store,Cypress Hills-City Line,40.672699,-73.8899
4997,BK83,Beauty Supply Central,Cosmetics Shop,Cypress Hills-City Line,40.68374595914249,-73.87145630884423
4998,BK83,Logan Plumbing Contractors,Home Service,Cypress Hills-City Line,40.68275341997175,-73.87803554534912
4999,BK83,BellaVista Meats And Grocery,Grocery Store,Cypress Hills-City Line,40.67590713500977,-73.87361145019531
5000,BK83,T-Mobile,Mobile Phone Shop,Cypress Hills-City Line,40.678969,-73.866528
5001,BK83,Bravo Supermarkets,Grocery Store,Cypress Hills-City Line,40.68135401,-73.88316393
5002,BK83,GameStop,Video Game Store,Cypress Hills-City Line,40.678803380503375,-73.86671299253679
5003,BK83,GameStop,Video Game Store,Cypress Hills-City Line,40.673711150401054,-73.88841924393014
5004,BK83,CTown Supermarkets,Supermarket,Cypress Hills-City Line,40.67882109915786,-73.88854783419008
5005,BK83,Big Lots,Big Box Store,Cypress Hills-City Line,40.682367120077465,-73.88698326323609
5006,BK83,Super Pioneer Supermarket,Grocery Store,Cypress Hills-City Line,40.68509600000001,-73.867918
5007,BK83,Family Dollar,Discount Store,Cypress Hills-City Line,40.685556,-73.865096
5008,BK83,Food Universe Foodmarkets,Grocery Store,Cypress Hills-City Line,40.678473549662684,-73.87086851723073
5009,BK83,Eyesight Vision Center,Optical Shop,Cypress Hills-City Line,40.67966537284122,-73.86745137246717
5010,BK83,Family Dollar,Discount Store,Cypress Hills-City Line,40.69004,-73.87198000000002
5011,BK83,Family Dollar,Discount Store,Cypress Hills-City Line,40.681438608395254,-73.87995929835253
5012,BK83,Family Dollar,Discount Store,Cypress Hills-City Line,40.67288875650541,-73.87071471177421
5013,BK83,Y R Boutique,Clothing Store,Cypress Hills-City Line,40.68165381467298,-73.87938646407872
5014,BK83,All Trades Home Improvement,Home Service,Cypress Hills-City Line,40.68223,-73.88124
5015,BK83,Lavanderia Express VII,Men's Store,Cypress Hills-City Line,40.681769,-73.881314
5016,BK83,Foot Locker,Shoe Store,Cypress Hills-City Line,40.67896,-73.866609
5017,BK83,CTown Supermarkets,Supermarket,Cypress Hills-City Line,40.677591901063906,-73.86417404762754
5018,BK83,Malik Pharmacy,Pharmacy,Cypress Hills-City Line,40.67986368138989,-73.88315906105166
5019,BK83,Decayagua Deli Grocery,Market,Cypress Hills-City Line,40.680911341581435,-73.88399166398676
5020,BK83,MM MultiServices Corp,Mobile Phone Shop,Cypress Hills-City Line,40.6801498476598,-73.88365745544432
5021,BK83,Walgreens,Pharmacy,Cypress Hills-City Line,40.678876,-73.86292399999998
5022,BK83,PAY-O-MATIC,Check Cashing Service,Cypress Hills-City Line,40.678814799405295,-73.86742182081434
5023,BK83,Hoyt Pharmacy,Pharmacy,Cypress Hills-City Line,40.67852360000001,-73.88290348333334
5024,BK83,Key Food,Supermarket,Cypress Hills-City Line,40.68418116173649,-73.87240741554973
5025,BK83,Key Food Supermarket,Supermarket,Cypress Hills-City Line,40.67289075761522,-73.87074313909659
5026,BK83,Fine Fare,Supermarket,Cypress Hills-City Line,40.67289557221256,-73.8707148218402
5027,BK83,Unisex 2000 Beauty Salon,Health & Beauty Service,Cypress Hills-City Line,40.6865727,-73.8747436
5028,BK83,El Conuco Acevedo,Fruit & Vegetable Store,Cypress Hills-City Line,40.68180465698242,-73.87901306152344
5029,BK83,Charo's,Market,Cypress Hills-City Line,40.67893268941472,-73.87099691276259
5030,BK83,Metro by T-Mobile,Mobile Phone Shop,Cypress Hills-City Line,40.67841404838273,-73.87014713252353
5031,BK83,The Milford Place,Event Service,Cypress Hills-City Line,40.674873233776175,-73.87759834527971
5032,BK83,Junior's Food Outlet,Grocery Store,Cypress Hills-City Line,40.68876689811718,-73.873971483323
5033,BK83,C-Town Supermarkets,Grocery Store,Cypress Hills-City Line,40.69146802,-73.86669576
5034,BK83,Mohsin Digital,Electronics Store,Cypress Hills-City Line,40.6784966,-73.86917729999998
5035,BK83,N.Y.C  Sports,Shoe Store,Cypress Hills-City Line,40.67966124387855,-73.86743138834963
5036,BK83,J & K Wine & Liquor,Liquor Store,Cypress Hills-City Line,40.68205029705181,-73.88919870151373
5037,BK83,Rosalinda Liquor Store,Liquor Store,Cypress Hills-City Line,40.681825,-73.87819300000002
5038,BK83,"HD Jacket Corp.,Ltd",Clothing Store,Cypress Hills-City Line,40.67403105243536,-73.88076066970825
5039,BK83,Randy Supermarket,Grocery Store,Cypress Hills-City Line,40.674428000000006,-73.878783
5040,BK83,75th Precinct Gym,Gym,Cypress Hills-City Line,40.6743523844952,-73.88080478531634
5041,BK83,Ginam,Business Service,Cypress Hills-City Line,40.680768205292026,-73.87642621994017
5042,BK83,LIU Athletic Footwear,Sporting Goods Shop,Cypress Hills-City Line,40.679660764952004,-73.86746196313437
5043,BK83,North Brooklyn YMCA,Gym / Fitness Center,Cypress Hills-City Line,40.68206570428481,-73.88916520696705
5044,BK83,High Definition Fitness Center,Gym / Fitness Center,Cypress Hills-City Line,40.67979957533885,-73.88149612070511
5045,BK83,Sprint by Wireless Ritz,Mobile Phone Shop,Cypress Hills-City Line,40.67966214408236,-73.8674588350225
5046,BK83,Richie's Gym,Gym,Cypress Hills-City Line,40.67786111510718,-73.88629411826246
5047,BK83,THOK,Gym / Fitness Center,Cypress Hills-City Line,40.67238061754149,-73.87540707073516
5048,BK83,Genesis Tree Of Life Yoga & Wellness,Yoga Studio,Cypress Hills-City Line,40.672891132889745,-73.87076423048478
5049,BK83,Laughter Yoga,Yoga Studio,Cypress Hills-City Line,40.67288772619971,-73.87076332219969
5050,BK83,Chestnut St Plumbing,Home Service,Cypress Hills-City Line,40.677594993476745,-73.87402296066284
5051,BK83,Eye to Eye Sanuces Ryu JiuJitsu International,Martial Arts Dojo,Cypress Hills-City Line,40.68200490334786,-73.89520168304443
5052,BK85,Hegeman Plumbing,Home Service,East New York (Pennsylvania Ave),40.66102674795837,-73.88908624649049
5053,BK85,IAMTHEPLUG,Video Store,East New York (Pennsylvania Ave),40.67194793018495,-73.8888716697693
5054,BK85,Livonia Discount,Convenience Store,East New York (Pennsylvania Ave),40.664856412818864,-73.89588888568251
5055,BK85,Compare Foods,Market,East New York (Pennsylvania Ave),40.67286,-73.89058100000003
5056,BK85,N.L. Clinic Pharmacy,Pharmacy,East New York (Pennsylvania Ave),40.662018102312686,-73.89213375973638
5057,BK85,WhatsApp4Business,Business Service,East New York (Pennsylvania Ave),40.6613212,-73.90207509999998
5058,BK85,Associated Supermarket,Supermarket,East New York (Pennsylvania Ave),40.66467613788994,-73.89491853130669
5059,BK85,Casual Male XL,Men's Store,East New York (Pennsylvania Ave),40.670486,-73.893957
5060,BK85,Junior Junius Plumber Company,Home Service,East New York (Pennsylvania Ave),40.66514478079956,-73.90189647674559
5061,BK85,Family Dollar,Discount Store,East New York (Pennsylvania Ave),40.66721769352478,-73.89713690736626
5062,BK85,Beauty Supply Store,Cosmetics Shop,East New York (Pennsylvania Ave),40.66474290075238,-73.89429904233094
5063,BK85,Health Mart Pitkin Pharmacy,Pharmacy,East New York (Pennsylvania Ave),40.67272907587055,-73.89074423000928
5064,BK85,New Lots Furniture,Furniture / Home Store,East New York (Pennsylvania Ave),40.662697,-73.890852
5065,BK85,Exquisite Baskets R Us,Gift Shop,East New York (Pennsylvania Ave),40.65970827264695,-73.89586687088013
5066,BK85,99 Cents Bless Store INC.,Discount Store,East New York (Pennsylvania Ave),40.668766941688816,-73.89706019460132
5067,BK85,M&m Discount,Convenience Store,East New York (Pennsylvania Ave),40.66387799266622,-73.88791920523873
5068,BK85,New York Hottest Fashion,Cosmetics Shop,East New York (Pennsylvania Ave),40.66638990667592,-73.90318393707275
5069,BK85,New Lots Plumbing Contractors,Home Service,East New York (Pennsylvania Ave),40.66494946482739,-73.88603925704956
5070,BK85,East New York Farmers Market #1,Farmers Market,East New York (Pennsylvania Ave),40.66800208746249,-73.88791346327692
5071,BK85,Junior's,Grocery Store,East New York (Pennsylvania Ave),40.66290507068286,-73.89050881283734
5072,BK85,Bravo Supermarkets,Grocery Store,East New York (Pennsylvania Ave),40.6686042,-73.9024453
5073,BK85,Allstate Insurance: Merle Bissoon,Insurance Office,East New York (Pennsylvania Ave),40.661285,-73.892899
5074,BK85,NY Beauty One,Cosmetics Shop,East New York (Pennsylvania Ave),40.668304443359375,-73.90234375
5075,BK85,New Luxe Nails,Cosmetics Shop,East New York (Pennsylvania Ave),40.667594,-73.902579
5076,BK85,Pitkin Verde Farmers Market,Fruit & Vegetable Store,East New York (Pennsylvania Ave),40.672027,-73.89636999999998
5077,BK85,East New York Farmers Market #2,Farmers Market,East New York (Pennsylvania Ave),40.661045724308046,-73.89556045981743
5078,BK85,New Lots Pharmacy,Pharmacy,East New York (Pennsylvania Ave),40.663092,-73.890197
5079,BK85,Sutter Liquors,Wine Shop,East New York (Pennsylvania Ave),40.66727019987973,-73.89713044967844
5080,BK85,Pitkin Nail Salon,Cosmetics Shop,East New York (Pennsylvania Ave),40.67008473037286,-73.9028649600748
5081,BK85,New Lots Care Pharmacy Inc.,Pharmacy,East New York (Pennsylvania Ave),40.667169804487855,-73.89710737118067
5082,BK85,Project Eats Community Market,Farmers Market,East New York (Pennsylvania Ave),40.667127601954924,-73.8971361875811
5083,BK85,Richies's Gym,Gym,East New York (Pennsylvania Ave),40.66774551704092,-73.90249535898197
5084,BK85,Livonia Project Site 9,Construction & Landscaping,East New York (Pennsylvania Ave),40.664035,-73.90025899999998
5085,BK85,Mucho Loco Deli,Convenience Store,East New York (Pennsylvania Ave),40.668366073921476,-73.9027739789845
5086,BK85,Metro by T-Mobile,Electronics Store,East New York (Pennsylvania Ave),40.66847153674063,-73.90222636556575
5087,BK85,Isabhlia Farmers' Market,Farmers Market,East New York (Pennsylvania Ave),40.663533406923406,-73.90189647674559
5088,BK85,Kevins Liquor Store,Liquor Store,East New York (Pennsylvania Ave),40.672699,-73.8899
5089,BK85,Metro by T-Mobile,Mobile Phone Shop,East New York (Pennsylvania Ave),40.66210656498357,-73.89201704968549
5090,BK85,ENY Brownsville Liquor Store,Liquor Store,East New York (Pennsylvania Ave),40.661701,-73.8937
5091,BK85,Ankara and Lace,Print Shop,East New York (Pennsylvania Ave),40.67118301739768,-73.89378547668456
5092,BK85,Right Cleaning,Home Service,East New York (Pennsylvania Ave),40.6689633,-73.90011190000001
5093,BK85,KEVAIND,Photography Studio,East New York (Pennsylvania Ave),40.666863,-73.889117
5094,BK85,Laundromat (Gold Coin),Laundromat,East New York (Pennsylvania Ave),40.66877978618845,-73.89931676681462
5095,BK85,All City Van Lines,Shipping Store,East New York (Pennsylvania Ave),40.66892077716714,-73.89849007129669
5096,BK85,A Plus Mechanical,Other Repair Shop,East New York (Pennsylvania Ave),40.6697019911019,-73.89384984970091
5097,BK85,HoneyBun Catering,Food & Drink Shop,East New York (Pennsylvania Ave),40.66870232781359,-73.8984098466716
